,prices,hour,day,week,month
22008,33.09,0,0,27,6
22009,27.37,1,0,27,6
22010,24.16,2,0,27,6
22011,17.0,3,0,27,6
22012,16.67,4,0,27,6
22013,22.03,5,0,27,6
22014,31.54,6,0,27,6
22015,40.0,7,0,27,6
22016,47.23,8,0,27,6
22017,54.0,9,0,27,6
22018,59.7,10,0,27,6
22019,67.75,11,0,27,6
22020,60.0,12,0,27,6
22021,56.0,13,0,27,6
22022,48.0,14,0,27,6
22023,47.0,15,0,27,6
22024,45.46,16,0,27,6
22025,42.17,17,0,27,6
22026,39.93,18,0,27,6
22027,38.0,19,0,27,6
22028,36.11,20,0,27,6
22029,34.65,21,0,27,6
22030,38.51,22,0,27,6
22031,37.15,23,0,27,6
22032,34.81,0,1,27,6
22033,29.75,1,1,27,6
22034,26.0,2,1,27,6
22035,19.71,3,1,27,6
22036,20.74,4,1,27,6
22037,26.68,5,1,27,6
22038,31.99,6,1,27,6
22039,37.31,7,1,27,6
22040,42.99,8,1,27,6
22041,47.0,9,1,27,6
22042,53.7,10,1,27,6
22043,57.4,11,1,27,6
22044,49.25,12,1,27,6
22045,44.5,13,1,27,6
22046,41.0,14,1,27,6
22047,39.93,15,1,27,6
22048,37.0,16,1,27,6
22049,38.0,17,1,27,6
22050,38.0,18,1,27,6
22051,37.21,19,1,27,6
22052,38.0,20,1,27,6
22053,36.69,21,1,27,6
22054,38.03,22,1,27,6
22055,37.3,23,1,27,6
22056,29.66,0,2,27,6
22057,26.67,1,2,27,6
22058,20.4,2,2,27,6
22059,10.26,3,2,27,6
22060,17.15,4,2,27,6
22061,23.43,5,2,27,6
22062,30.9,6,2,27,6
22063,37.5,7,2,27,6
22064,41.78,8,2,27,6
22065,45.8,9,2,27,6
22066,46.11,10,2,27,6
22067,48.25,11,2,27,6
22068,45.25,12,2,27,6
22069,43.7,13,2,27,6
22070,42.6,14,2,27,6
22071,39.0,15,2,27,6
22072,38.0,16,2,27,6
22073,37.0,17,2,27,6
22074,35.25,18,2,27,6
22075,35.0,19,2,27,6
22076,34.96,20,2,27,6
22077,33.71,21,2,27,6
22078,36.0,22,2,27,6
22079,34.5,23,2,27,6
22080,32.25,0,3,27,6
22081,27.36,1,3,27,6
22082,21.53,2,3,27,6
22083,19.5,3,3,27,6
22084,19.58,4,3,27,6
22085,24.48,5,3,27,6
22086,30.49,6,3,27,6
22087,36.44,7,3,27,6
22088,41.63,8,3,27,6
22089,44.93,9,3,27,6
22090,49.0,10,3,27,6
22091,53.0,11,3,27,6
22092,47.3,12,3,27,6
22093,44.75,13,3,27,6
22094,43.0,14,3,27,6
22095,41.0,15,3,27,6
22096,39.0,16,3,27,6
22097,38.0,17,3,27,6
22098,36.43,18,3,27,6
22099,35.35,19,3,27,6
22100,34.62,20,3,27,6
22101,34.25,21,3,27,6
22102,36.41,22,3,27,6
22103,35.7,23,3,27,6
22104,33.0,0,4,27,6
22105,27.0,1,4,27,6
22106,25.0,2,4,27,6
22107,22.41,3,4,27,6
22108,23.0,4,4,27,6
22109,25.5,5,4,27,6
22110,34.49,6,4,27,6
22111,37.0,7,4,27,6
22112,40.89,8,4,27,6
22113,41.3,9,4,27,6
22114,45.1,10,4,27,6
22115,47.0,11,4,27,6
22116,43.89,12,4,27,6
22117,39.6,13,4,27,6
22118,36.0,14,4,27,6
22119,35.0,15,4,27,6
22120,34.0,16,4,27,6
22121,33.39,17,4,27,6
22122,33.5,18,4,27,6
22123,31.1,19,4,27,6
22124,32.75,20,4,27,6
22125,29.53,21,4,27,6
22126,35.1,22,4,27,6
22127,33.0,23,4,27,6
22128,32.75,0,5,27,6
22129,29.0,1,5,27,6
22130,25.0,2,5,27,6
22131,21.0,3,5,27,6
22132,20.25,4,5,27,6
22133,21.56,5,5,27,6
22134,25.0,6,5,27,6
22135,30.0,7,5,27,6
22136,32.21,8,5,27,6
22137,35.09,9,5,27,6
22138,36.42,10,5,27,6
22139,37.9,11,5,27,6
22140,38.0,12,5,27,6
22141,34.25,13,5,27,6
22142,34.13,14,5,27,6
22143,34.0,15,5,27,6
22144,32.9,16,5,27,6
22145,33.26,17,5,27,6
22146,33.7,18,5,27,6
22147,33.65,19,5,27,6
22148,34.17,20,5,27,6
22149,32.95,21,5,27,6
22150,36.5,22,5,27,6
22151,33.29,23,5,27,6
22152,34.0,0,6,27,6
22153,30.7,1,6,27,6
22154,27.5,2,6,27,6
22155,26.0,3,6,27,6
22156,25.12,4,6,27,6
22157,19.17,5,6,27,6
22158,17.04,6,6,27,6
22159,21.55,7,6,27,6
22160,26.29,8,6,27,6
22161,29.0,9,6,27,6
22162,33.75,10,6,27,6
22163,35.0,11,6,27,6
22164,34.96,12,6,27,6
22165,30.4,13,6,27,6
22166,29.96,14,6,27,6
22167,29.31,15,6,27,6
22168,29.59,16,6,27,6
22169,29.9,17,6,27,6
22170,34.74,18,6,27,6
22171,33.5,19,6,27,6
22172,34.1,20,6,27,6
22173,35.0,21,6,27,6
22174,37.4,22,6,27,6
22175,32.73,23,6,27,6
22176,34.0,0,0,28,6
22177,30.67,1,0,28,6
22178,29.0,2,0,28,6
22179,25.55,3,0,28,6
22180,24.83,4,0,28,6
22181,28.1,5,0,28,6
22182,32.23,6,0,28,6
22183,37.66,7,0,28,6
22184,44.0,8,0,28,6
22185,42.29,9,0,28,6
22186,49.3,10,0,28,6
22187,52.0,11,0,28,6
22188,44.93,12,0,28,6
22189,40.99,13,0,28,6
22190,39.53,14,0,28,6
22191,39.27,15,0,28,6
22192,37.7,16,0,28,6
22193,37.7,17,0,28,6
22194,38.0,18,0,28,6
22195,35.1,19,0,28,6
22196,34.0,20,0,28,6
22197,33.37,21,0,28,6
22198,36.62,22,0,28,6
22199,35.0,23,0,28,6
22200,32.0,0,1,28,6
22201,28.77,1,1,28,6
22202,28.91,2,1,28,6
22203,24.99,3,1,28,6
22204,24.9,4,1,28,6
22205,26.0,5,1,28,6
22206,25.0,6,1,28,6
22207,25.0,7,1,28,6
22208,31.64,8,1,28,6
22209,40.0,9,1,28,6
22210,43.26,10,1,28,6
22211,46.3,11,1,28,6
22212,48.6,12,1,28,6
22213,44.99,13,1,28,6
22214,43.04,14,1,28,6
22215,42.02,15,1,28,6
22216,38.69,16,1,28,6
22217,38.24,17,1,28,6
22218,37.31,18,1,28,6
22219,36.9,19,1,28,6
22220,37.0,20,1,28,6
22221,36.48,21,1,28,6
22222,39.0,22,1,28,6
22223,35.51,23,1,28,6
22224,33.59,0,2,28,6
22225,31.08,1,2,28,6
22226,24.68,2,2,28,6
22227,12.3,3,2,28,6
22228,14.54,4,2,28,6
22229,22.64,5,2,28,6
22230,30.26,6,2,28,6
22231,37.76,7,2,28,6
22232,40.12,8,2,28,6
22233,42.99,9,2,28,6
22234,55.43,10,2,28,6
22235,58.1,11,2,28,6
22236,49.0,12,2,28,6
22237,53.12,13,2,28,6
22238,49.93,14,2,28,6
22239,36.42,15,2,28,6
22240,37.0,16,2,28,6
22241,39.7,17,2,28,6
22242,36.59,18,2,28,6
22243,35.25,19,2,28,6
22244,34.0,20,2,28,6
22245,30.75,21,2,28,6
22246,33.0,22,2,28,6
22247,34.5,23,2,28,6
22248,32.99,0,3,28,6
22249,29.54,1,3,28,6
22250,28.0,2,3,28,6
22251,24.68,3,3,28,6
22252,23.51,4,3,28,6
22253,28.0,5,3,28,6
22254,32.82,6,3,28,6
22255,40.08,7,3,28,6
22256,44.93,8,3,28,6
22257,49.28,9,3,28,6
22258,55.61,10,3,28,6
22259,63.3,11,3,28,6
22260,59.69,12,3,28,6
22261,56.29,13,3,28,6
22262,52.73,14,3,28,6
22263,48.1,15,3,28,6
22264,47.94,16,3,28,6
22265,45.0,17,3,28,6
22266,44.93,18,3,28,6
22267,40.39,19,3,28,6
22268,40.99,20,3,28,6
22269,38.31,21,3,28,6
22270,38.6,22,3,28,6
22271,34.0,23,3,28,6
22272,32.56,0,4,28,6
22273,30.25,1,4,28,6
22274,27.13,2,4,28,6
22275,23.25,3,4,28,6
22276,21.5,4,4,28,6
22277,25.95,5,4,28,6
22278,28.63,6,4,28,6
22279,35.19,7,4,28,6
22280,35.9,8,4,28,6
22281,36.73,9,4,28,6
22282,43.89,10,4,28,6
22283,50.6,11,4,28,6
22284,45.83,12,4,28,6
22285,41.6,13,4,28,6
22286,38.0,14,4,28,6
22287,34.96,15,4,28,6
22288,36.35,16,4,28,6
22289,35.85,17,4,28,6
22290,35.73,18,4,28,6
22291,34.38,19,4,28,6
22292,34.75,20,4,28,6
22293,34.05,21,4,28,6
22294,36.32,22,4,28,6
22295,33.54,23,4,28,6
22296,33.76,0,5,28,6
22297,28.88,1,5,28,6
22298,24.8,2,5,28,6
22299,20.89,3,5,28,6
22300,21.43,4,5,28,6
22301,18.94,5,5,28,6
22302,10.1,6,5,28,6
22303,24.63,7,5,28,6
22304,30.52,8,5,28,6
22305,34.83,9,5,28,6
22306,34.93,10,5,28,6
22307,33.75,11,5,28,6
22308,31.97,12,5,28,6
22309,34.0,13,5,28,6
22310,33.0,14,5,28,6
22311,32.1,15,5,28,6
22312,31.1,16,5,28,6
22313,31.94,17,5,28,6
22314,32.13,18,5,28,6
22315,31.97,19,5,28,6
22316,29.82,20,5,28,6
22317,26.76,21,5,28,6
22318,35.0,22,5,28,6
22319,30.0,23,5,28,6
22320,9.88,0,6,28,6
22321,9.19,1,6,28,6
22322,7.55,2,6,28,6
22323,3.08,3,6,28,6
22324,0.28,4,6,28,6
22325,0.23,5,6,28,6
22326,0.08,6,6,28,6
22327,0.08,7,6,28,6
22328,3.29,8,6,28,6
22329,10.01,9,6,28,6
22330,22.25,10,6,28,6
22331,11.99,11,6,28,6
22332,31.33,12,6,28,6
22333,29.1,13,6,28,6
22334,25.0,14,6,28,6
22335,21.56,15,6,28,6
22336,10.18,16,6,28,6
22337,10.17,17,6,28,6
22338,10.72,18,6,28,6
22339,10.72,19,6,28,6
22340,11.26,20,6,28,6
22341,11.98,21,6,28,6
22342,36.0,22,6,28,6
22343,32.69,23,6,28,6
22344,21.01,0,0,29,6
22345,17.14,1,0,29,6
22346,12.67,2,0,29,6
22347,10.17,3,0,29,6
22348,9.17,4,0,29,6
22349,10.01,5,0,29,6
22350,24.04,6,0,29,6
22351,33.88,7,0,29,6
22352,35.96,8,0,29,6
22353,38.8,9,0,29,6
22354,36.48,10,0,29,6
22355,44.93,11,0,29,6
22356,43.05,12,0,29,6
22357,41.4,13,0,29,6
22358,37.8,14,0,29,6
22359,36.25,15,0,29,6
22360,35.71,16,0,29,6
22361,41.14,17,0,29,6
22362,42.23,18,0,29,6
22363,38.99,19,0,29,6
22364,37.5,20,0,29,6
22365,35.7,21,0,29,6
22366,41.93,22,0,29,6
22367,37.82,23,0,29,6
22368,32.3,0,1,29,6
22369,29.0,1,1,29,6
22370,24.0,2,1,29,6
22371,18.44,3,1,29,6
22372,18.06,4,1,29,6
22373,24.39,5,1,29,6
22374,29.79,6,1,29,6
22375,35.69,7,1,29,6
22376,36.83,8,1,29,6
22377,39.0,9,1,29,6
22378,39.93,10,1,29,6
22379,44.93,11,1,29,6
22380,47.46,12,1,29,6
22381,46.1,13,1,29,6
22382,38.5,14,1,29,6
22383,36.21,15,1,29,6
22384,38.0,16,1,29,6
22385,38.0,17,1,29,6
22386,34.75,18,1,29,6
22387,34.25,19,1,29,6
22388,33.55,20,1,29,6
22389,32.25,21,1,29,6
22390,36.0,22,1,29,6
22391,33.15,23,1,29,6
22392,29.82,0,2,29,6
22393,25.92,1,2,29,6
22394,21.3,2,2,29,6
22395,15.01,3,2,29,6
22396,16.01,4,2,29,6
22397,23.0,5,2,29,6
22398,29.99,6,2,29,6
22399,35.13,7,2,29,6
22400,41.49,8,2,29,6
22401,45.1,9,2,29,6
22402,47.4,10,2,29,6
22403,52.0,11,2,29,6
22404,39.0,12,2,29,6
22405,39.0,13,2,29,6
22406,39.0,14,2,29,6
22407,39.0,15,2,29,6
22408,37.0,16,2,29,6
22409,38.62,17,2,29,6
22410,37.0,18,2,29,6
22411,34.14,19,2,29,6
22412,33.02,20,2,29,6
22413,34.5,21,2,29,6
22414,39.91,22,2,29,6
22415,33.0,23,2,29,6
22416,33.19,0,3,29,6
22417,29.35,1,3,29,6
22418,24.71,2,3,29,6
22419,16.5,3,3,29,6
22420,12.79,4,3,29,6
22421,23.0,5,3,29,6
22422,30.16,6,3,29,6
22423,35.85,7,3,29,6
22424,40.4,8,3,29,6
22425,44.7,9,3,29,6
22426,49.4,10,3,29,6
22427,54.0,11,3,29,6
22428,44.93,12,3,29,6
22429,46.0,13,3,29,6
22430,43.0,14,3,29,6
22431,42.25,15,3,29,6
22432,41.7,16,3,29,6
22433,40.63,17,3,29,6
22434,40.61,18,3,29,6
22435,37.0,19,3,29,6
22436,34.5,20,3,29,6
22437,34.18,21,3,29,6
22438,38.7,22,3,29,6
22439,32.0,23,3,29,6
22440,33.75,0,4,29,6
22441,30.0,1,4,29,6
22442,26.69,2,4,29,6
22443,19.0,3,4,29,6
22444,17.39,4,4,29,6
22445,24.56,5,4,29,6
22446,31.17,6,4,29,6
22447,33.84,7,4,29,6
22448,37.25,8,4,29,6
22449,40.75,9,4,29,6
22450,40.39,10,4,29,6
22451,45.87,11,4,29,6
22452,39.12,12,4,29,6
22453,36.99,13,4,29,6
22454,34.93,14,4,29,6
22455,35.22,15,4,29,6
22456,34.0,16,4,29,6
22457,34.0,17,4,29,6
22458,33.0,18,4,29,6
22459,31.36,19,4,29,6
22460,31.0,20,4,29,6
22461,31.09,21,4,29,6
22462,35.88,22,4,29,6
22463,32.9,23,4,29,6
22464,35.09,0,5,29,6
22465,31.0,1,5,29,6
22466,27.54,2,5,29,6
22467,24.54,3,5,29,6
22468,23.0,4,5,29,6
22469,22.0,5,5,29,6
22470,24.22,6,5,29,6
22471,29.54,7,5,29,6
22472,30.0,8,5,29,6
22473,31.0,9,5,29,6
22474,33.35,10,5,29,6
22475,34.0,11,5,29,6
22476,34.0,12,5,29,6
22477,32.0,13,5,29,6
22478,30.2,14,5,29,6
22479,32.5,15,5,29,6
22480,33.0,16,5,29,6
22481,33.42,17,5,29,6
22482,34.75,18,5,29,6
22483,33.0,19,5,29,6
22484,30.0,20,5,29,6
22485,31.0,21,5,29,6
22486,35.5,22,5,29,6
22487,34.0,23,5,29,6
22488,30.0,0,6,29,6
22489,27.6,1,6,29,6
22490,21.51,2,6,29,6
22491,19.62,3,6,29,6
22492,12.57,4,6,29,6
22493,10.0,5,6,29,6
22494,9.0,6,6,29,6
22495,13.04,7,6,29,6
22496,21.81,8,6,29,6
22497,28.13,9,6,29,6
22498,33.0,10,6,29,6
22499,35.1,11,6,29,6
22500,34.73,12,6,29,6
22501,34.0,13,6,29,6
22502,29.0,14,6,29,6
22503,27.76,15,6,29,6
22504,27.11,16,6,29,6
22505,29.64,17,6,29,6
22506,32.0,18,6,29,6
22507,33.99,19,6,29,6
22508,33.06,20,6,29,6
22509,35.07,21,6,29,6
22510,43.61,22,6,29,6
22511,39.49,23,6,29,6
22512,29.06,0,0,30,6
22513,25.52,1,0,30,6
22514,18.28,2,0,30,6
22515,10.17,3,0,30,6
22516,10.74,4,0,30,6
22517,18.43,5,0,30,6
22518,18.21,6,0,30,6
22519,30.49,7,0,30,6
22520,34.39,8,0,30,6
22521,35.93,9,0,30,6
22522,39.38,10,0,30,6
22523,44.99,11,0,30,6
22524,43.59,12,0,30,6
22525,40.0,13,0,30,6
22526,39.0,14,0,30,6
22527,36.0,15,0,30,6
22528,34.41,16,0,30,6
22529,33.9,17,0,30,6
22530,31.28,18,0,30,6
22531,31.0,19,0,30,6
22532,29.96,20,0,30,6
22533,30.86,21,0,30,6
22534,32.56,22,0,30,6
22535,29.83,23,0,30,6
22536,27.05,0,1,30,6
22537,22.7,1,1,30,6
22538,15.03,2,1,30,6
22539,10.0,3,1,30,6
22540,9.99,4,1,30,6
22541,10.09,5,1,30,6
22542,22.1,6,1,30,6
22543,30.04,7,1,30,6
22544,35.0,8,1,30,6
22545,42.25,9,1,30,6
22546,45.7,10,1,30,6
22547,44.96,11,1,30,6
22548,33.3,12,1,30,6
22549,31.9,13,1,30,6
22550,32.0,14,1,30,6
22551,31.9,15,1,30,6
22552,31.5,16,1,30,6
22553,31.5,17,1,30,6
22554,28.02,18,1,30,6
22555,27.31,19,1,30,6
22556,25.28,20,1,30,6
22557,31.09,21,1,30,6
22558,34.14,22,1,30,6
22559,29.0,23,1,30,6
22560,26.15,0,2,30,6
22561,22.05,1,2,30,6
22562,16.03,2,2,30,6
22563,9.99,3,2,30,6
22564,9.99,4,2,30,6
22565,18.24,5,2,30,6
22566,21.46,6,2,30,6
22567,32.72,7,2,30,6
22568,36.8,8,2,30,6
22569,35.34,9,2,30,6
22570,39.93,10,2,30,6
22571,47.75,11,2,30,6
22572,45.4,12,2,30,6
22573,43.24,13,2,30,6
22574,41.0,14,2,30,6
22575,40.5,15,2,30,6
22576,40.0,16,2,30,6
22577,38.58,17,2,30,6
22578,38.74,18,2,30,6
22579,34.96,19,2,30,6
22580,34.87,20,2,30,6
22581,34.6,21,2,30,6
22582,37.8,22,2,30,6
22583,33.0,23,2,30,6
22584,25.0,0,3,30,6
22585,21.43,1,3,30,6
22586,13.0,2,3,30,6
22587,9.5,3,3,30,6
22588,10.18,4,3,30,6
22589,13.55,5,3,30,6
22590,14.26,6,3,30,6
22591,28.25,7,3,30,6
22592,31.72,8,3,30,6
22593,32.8,9,3,30,6
22594,32.5,10,3,30,6
22595,33.25,11,3,30,6
22596,33.36,12,3,30,6
22597,33.65,13,3,30,6
22598,34.0,14,3,30,6
22599,34.0,15,3,30,6
22600,33.47,16,3,30,6
22601,33.6,17,3,30,6
22602,33.0,18,3,30,6
22603,31.29,19,3,30,6
22604,32.0,20,3,30,6
22605,31.7,21,3,30,6
22606,35.33,22,3,30,6
22607,28.5,23,3,30,6
22608,15.83,0,4,30,6
22609,12.26,1,4,30,6
22610,10.0,2,4,30,6
22611,8.21,3,4,30,6
22612,6.73,4,4,30,6
22613,10.0,5,4,30,6
22614,14.1,6,4,30,6
22615,30.24,7,4,30,6
22616,35.35,8,4,30,6
22617,37.84,9,4,30,6
22618,41.04,10,4,30,6
22619,43.88,11,4,30,6
22620,42.21,12,4,30,6
22621,40.25,13,4,30,6
22622,39.0,14,4,30,6
22623,37.46,15,4,30,6
22624,36.2,16,4,30,6
22625,34.99,17,4,30,6
22626,34.75,18,4,30,6
22627,33.97,19,4,30,6
22628,30.83,20,4,30,6
22629,32.54,21,4,30,6
22630,36.98,22,4,30,6
22631,30.88,23,4,30,6
22632,33.27,0,5,30,7
22633,28.2,1,5,30,7
22634,27.03,2,5,30,7
22635,22.09,3,5,30,7
22636,18.08,4,5,30,7
22637,19.08,5,5,30,7
22638,24.27,6,5,30,7
22639,22.87,7,5,30,7
22640,29.71,8,5,30,7
22641,36.06,9,5,30,7
22642,38.11,10,5,30,7
22643,35.1,11,5,30,7
22644,37.0,12,5,30,7
22645,37.0,13,5,30,7
22646,34.93,14,5,30,7
22647,33.98,15,5,30,7
22648,32.23,16,5,30,7
22649,34.46,17,5,30,7
22650,29.92,18,5,30,7
22651,37.0,19,5,30,7
22652,35.43,20,5,30,7
22653,35.2,21,5,30,7
22654,39.18,22,5,30,7
22655,33.0,23,5,30,7
22656,32.12,0,6,30,7
22657,28.9,1,6,30,7
22658,28.0,2,6,30,7
22659,20.28,3,6,30,7
22660,16.22,4,6,30,7
22661,9.99,5,6,30,7
22662,9.81,6,6,30,7
22663,14.52,7,6,30,7
22664,22.49,8,6,30,7
22665,27.06,9,6,30,7
22666,23.1,10,6,30,7
22667,21.0,11,6,30,7
22668,21.0,12,6,30,7
22669,29.0,13,6,30,7
22670,29.0,14,6,30,7
22671,28.82,15,6,30,7
22672,28.82,16,6,30,7
22673,30.0,17,6,30,7
22674,32.0,18,6,30,7
22675,33.0,19,6,30,7
22676,31.7,20,6,30,7
22677,22.0,21,6,30,7
22678,22.16,22,6,30,7
22679,30.68,23,6,30,7
22680,27.0,0,0,31,7
22681,22.82,1,0,31,7
22682,17.33,2,0,31,7
22683,10.0,3,0,31,7
22684,10.93,4,0,31,7
22685,19.9,5,0,31,7
22686,28.37,6,0,31,7
22687,35.9,7,0,31,7
22688,37.57,8,0,31,7
22689,39.93,9,0,31,7
22690,44.72,10,0,31,7
22691,46.95,11,0,31,7
22692,42.49,12,0,31,7
22693,42.5,13,0,31,7
22694,40.07,14,0,31,7
22695,39.93,15,0,31,7
22696,39.0,16,0,31,7
22697,38.46,17,0,31,7
22698,36.28,18,0,31,7
22699,35.0,19,0,31,7
22700,33.1,20,0,31,7
22701,34.73,21,0,31,7
22702,38.17,22,0,31,7
22703,31.9,23,0,31,7
22704,27.11,0,1,31,7
22705,24.55,1,1,31,7
22706,21.0,2,1,31,7
22707,12.34,3,1,31,7
22708,12.04,4,1,31,7
22709,18.13,5,1,31,7
22710,24.0,6,1,31,7
22711,29.59,7,1,31,7
22712,34.82,8,1,31,7
22713,38.0,9,1,31,7
22714,42.19,10,1,31,7
22715,46.33,11,1,31,7
22716,44.65,12,1,31,7
22717,43.35,13,1,31,7
22718,43.66,14,1,31,7
22719,41.2,15,1,31,7
22720,41.94,16,1,31,7
22721,41.5,17,1,31,7
22722,40.13,18,1,31,7
22723,37.92,19,1,31,7
22724,36.01,20,1,31,7
22725,37.01,21,1,31,7
22726,37.83,22,1,31,7
22727,32.36,23,1,31,7
22728,29.3,0,2,31,7
22729,26.74,1,2,31,7
22730,23.72,2,2,31,7
22731,12.09,3,2,31,7
22732,10.84,4,2,31,7
22733,23.0,5,2,31,7
22734,29.0,6,2,31,7
22735,32.5,7,2,31,7
22736,35.0,8,2,31,7
22737,41.72,9,2,31,7
22738,47.54,10,2,31,7
22739,51.05,11,2,31,7
22740,53.93,12,2,31,7
22741,50.18,13,2,31,7
22742,47.41,14,2,31,7
22743,44.68,15,2,31,7
22744,41.61,16,2,31,7
22745,40.49,17,2,31,7
22746,39.7,18,2,31,7
22747,37.0,19,2,31,7
22748,34.79,20,2,31,7
22749,36.27,21,2,31,7
22750,37.0,22,2,31,7
22751,32.49,23,2,31,7
22752,26.0,0,3,31,7
22753,22.03,1,3,31,7
22754,16.06,2,3,31,7
22755,13.0,3,3,31,7
22756,12.53,4,3,31,7
22757,21.01,5,3,31,7
22758,28.69,6,3,31,7
22759,35.0,7,3,31,7
22760,37.82,8,3,31,7
22761,41.9,9,3,31,7
22762,49.28,10,3,31,7
22763,54.3,11,3,31,7
22764,50.46,12,3,31,7
22765,47.0,13,3,31,7
22766,46.0,14,3,31,7
22767,40.97,15,3,31,7
22768,40.0,16,3,31,7
22769,39.08,17,3,31,7
22770,38.69,18,3,31,7
22771,36.57,19,3,31,7
22772,33.64,20,3,31,7
22773,36.1,21,3,31,7
22774,37.4,22,3,31,7
22775,32.01,23,3,31,7
22776,29.98,0,4,31,7
22777,27.03,1,4,31,7
22778,21.62,2,4,31,7
22779,16.82,3,4,31,7
22780,16.82,4,4,31,7
22781,23.87,5,4,31,7
22782,30.0,6,4,31,7
22783,33.24,7,4,31,7
22784,37.07,8,4,31,7
22785,44.08,9,4,31,7
22786,52.0,10,4,31,7
22787,54.58,11,4,31,7
22788,53.78,12,4,31,7
22789,49.89,13,4,31,7
22790,47.54,14,4,31,7
22791,41.41,15,4,31,7
22792,39.21,16,4,31,7
22793,39.04,17,4,31,7
22794,37.0,18,4,31,7
22795,36.5,19,4,31,7
22796,34.46,20,4,31,7
22797,35.01,21,4,31,7
22798,35.0,22,4,31,7
22799,31.3,23,4,31,7
22800,31.0,0,5,31,7
22801,25.97,1,5,31,7
22802,21.69,2,5,31,7
22803,17.21,3,5,31,7
22804,10.55,4,5,31,7
22805,12.06,5,5,31,7
22806,14.29,6,5,31,7
22807,24.2,7,5,31,7
22808,27.96,8,5,31,7
22809,32.79,9,5,31,7
22810,36.0,10,5,31,7
22811,37.5,11,5,31,7
22812,38.0,12,5,31,7
22813,34.93,13,5,31,7
22814,30.44,14,5,31,7
22815,29.96,15,5,31,7
22816,29.44,16,5,31,7
22817,30.21,17,5,31,7
22818,32.06,18,5,31,7
22819,30.5,19,5,31,7
22820,30.07,20,5,31,7
22821,33.25,21,5,31,7
22822,32.74,22,5,31,7
22823,29.44,23,5,31,7
22824,27.0,0,6,31,7
22825,19.48,1,6,31,7
22826,15.38,2,6,31,7
22827,9.99,3,6,31,7
22828,8.13,4,6,31,7
22829,7.92,5,6,31,7
22830,7.49,6,6,31,7
22831,7.87,7,6,31,7
22832,9.99,8,6,31,7
22833,26.83,9,6,31,7
22834,32.54,10,6,31,7
22835,35.07,11,6,31,7
22836,36.41,12,6,31,7
22837,31.36,13,6,31,7
22838,29.6,14,6,31,7
22839,26.63,15,6,31,7
22840,25.0,16,6,31,7
22841,27.77,17,6,31,7
22842,30.0,18,6,31,7
22843,30.69,19,6,31,7
22844,23.14,20,6,31,7
22845,35.48,21,6,31,7
22846,37.96,22,6,31,7
22847,30.45,23,6,31,7
22848,25.82,0,0,32,7
22849,17.38,1,0,32,7
22850,10.17,2,0,32,7
22851,8.02,3,0,32,7
22852,8.04,4,0,32,7
22853,10.17,5,0,32,7
22854,11.54,6,0,32,7
22855,23.94,7,0,32,7
22856,24.52,8,0,32,7
22857,32.52,9,0,32,7
22858,42.0,10,0,32,7
22859,45.09,11,0,32,7
22860,44.13,12,0,32,7
22861,41.49,13,0,32,7
22862,40.99,14,0,32,7
22863,34.96,15,0,32,7
22864,33.58,16,0,32,7
22865,33.66,17,0,32,7
22866,32.5,18,0,32,7
22867,32.47,19,0,32,7
22868,34.0,20,0,32,7
22869,38.0,21,0,32,7
22870,36.7,22,0,32,7
22871,32.0,23,0,32,7
22872,25.9,0,1,32,7
22873,12.99,1,1,32,7
22874,9.9,2,1,32,7
22875,4.9,3,1,32,7
22876,6.35,4,1,32,7
22877,7.18,5,1,32,7
22878,9.96,6,1,32,7
22879,30.51,7,1,32,7
22880,35.1,8,1,32,7
22881,38.14,9,1,32,7
22882,45.0,10,1,32,7
22883,48.43,11,1,32,7
22884,46.09,12,1,32,7
22885,42.7,13,1,32,7
22886,41.7,14,1,32,7
22887,38.0,15,1,32,7
22888,35.6,16,1,32,7
22889,34.96,17,1,32,7
22890,33.1,18,1,32,7
22891,32.31,19,1,32,7
22892,32.81,20,1,32,7
22893,35.0,21,1,32,7
22894,35.04,22,1,32,7
22895,30.0,23,1,32,7
22896,25.0,0,2,32,7
22897,16.85,1,2,32,7
22898,10.16,2,2,32,7
22899,3.51,3,2,32,7
22900,3.14,4,2,32,7
22901,9.99,5,2,32,7
22902,10.1,6,2,32,7
22903,28.05,7,2,32,7
22904,35.79,8,2,32,7
22905,38.34,9,2,32,7
22906,41.7,10,2,32,7
22907,45.1,11,2,32,7
22908,44.93,12,2,32,7
22909,42.28,13,2,32,7
22910,40.12,14,2,32,7
22911,37.47,15,2,32,7
22912,35.9,16,2,32,7
22913,36.08,17,2,32,7
22914,35.33,18,2,32,7
22915,33.05,19,2,32,7
22916,9.0,20,2,32,7
22917,33.25,21,2,32,7
22918,34.0,22,2,32,7
22919,30.09,23,2,32,7
22920,28.34,0,3,32,7
22921,21.35,1,3,32,7
22922,14.59,2,3,32,7
22923,9.01,3,3,32,7
22924,9.13,4,3,32,7
22925,15.31,5,3,32,7
22926,27.01,6,3,32,7
22927,34.61,7,3,32,7
22928,37.91,8,3,32,7
22929,41.68,9,3,32,7
22930,43.73,10,3,32,7
22931,46.0,11,3,32,7
22932,45.08,12,3,32,7
22933,41.1,13,3,32,7
22934,40.0,14,3,32,7
22935,37.0,15,3,32,7
22936,36.0,16,3,32,7
22937,36.0,17,3,32,7
22938,36.12,18,3,32,7
22939,33.0,19,3,32,7
